Instance,Income
171801,36103.945
171802,64581.742
171803,103582.164
171804,44070.363
171805,7338.167
171806,153696.44
171807,154256.44
171808,259141.64
171809,31168.666
171810,290460.1
171811,6201.8506
171812,10997.675
171813,40445.44
171814,203105.55
171815,79113.43
171816,301923.38
171817,54686.6
171818,11064.439
171819,36314.836
171820,13413.201
171821,69910.42
171822,27370.207
171823,102154.055
171824,162143.22
171825,58927.223
171826,41060.773
171827,29274.902
171828,33098.8
171829,124464.1
171830,42841.02
171831,18431.012
171832,63360.3
171833,17662.098
171834,74898.93
171835,216725.9
171836,140459.05
171837,41739.332
171838,72154.125
171839,189857.08
171840,89615.62
171841,19084.883
171842,250335.95
171843,25552.854
171844,30683.602
171845,314970.72
171846,570147.5
171847,95629.73
171848,189681.02
171849,49.28827
171850,24069.357
171851,30854.553
171852,59776.848
171853,84629.336
171854,13042.097
171855,264512.94
171856,53317.934
171857,54020.156
171858,77027.78
171859,283573.1
171860,64157.324
171861,48510.805
171862,41884.9
171863,140154.0
171864,59563.582
171865,178386.06
171866,51912.16
171867,75368.71
171868,230790.48
171869,16837.936
171870,71165.57
171871,35100.16
171872,77300.51
171873,208567.2
171874,20990.764
171875,23689.883
171876,84014.93
171877,44591.41
171878,96656.04
171879,74716.266
171880,18233.693
171881,31233.062
171882,124463.42
171883,21170.646
171884,133009.58
171885,243082.31
171886,1501130.1
171887,7356.114
171888,59592.438
171889,347287.62
171890,20202.5
171891,271340.66
171892,11874.052
171893,174064.83
171894,57422.855
171895,13200.134
171896,12861.155
171897,58687.773
171898,202919.34
171899,44562.465
171900,6330.507
171901,22635.574
171902,12521.577
171903,26047.389
171904,274674.62
171905,195276.03
171906,308156.72
171907,83825.34
171908,91169.74
171909,64437.39
171910,46367.996
171911,253195.11
171912,65787.305
171913,78232.4
171914,32139.488
171915,42175.387
171916,129546.05
171917,287564.78
171918,171098.52
171919,109209.3
171920,1013889.8
171921,166213.42
171922,43216.418
171923,29317.205
171924,250639.08
171925,16768.47
171926,2264.3354
171927,598987.7
171928,7302.6797
171929,202995.23
171930,42950.707
171931,77756.22
171932,96537.766
171933,177021.8
171934,155157.8
171935,190779.47
171936,352077.22
171937,120867.945
171938,15536.948
171939,25761.09
171940,91552.875
171941,148195.62
171942,144807.47
171943,92539.414
171944,393934.38
171945,29825.303
171946,149765.81
171947,558313.7
171948,202768.27
171949,104612.6
171950,149604.03
171951,291807.8
171952,84287.84
171953,16906.488
171954,67347.11
171955,19781.727
171956,117416.82
171957,38365.24
171958,58224.84
171959,44118.76
171960,147227.12
171961,8019.0664
171962,422396.12
171963,4629.368
171964,41031.176
171965,318539.84
171966,172538.81
171967,31876.2
171968,139926.88
171969,113681.375
171970,35831.77
171971,65320.547
171972,65228.31
171973,27108.205
171974,51395.617
171975,24347.145
171976,42630.227
171977,556567.5
171978,198971.73
171979,101133.32
171980,21250.92
171981,6464.531
171982,126118.65
171983,8846.848
171984,54459.004
171985,49521.805
171986,19710.248
171987,15349.173
171988,122993.77
171989,145953.14
171990,772841.0
171991,33069.047
171992,20145.465
171993,42893.09
171994,38403.496
171995,255658.0
171996,63942.098
171997,25307.84
171998,38523.137
171999,257126.9
172000,74921.086
172001,54517.22
172002,261422.56
172003,281675.75
172004,68494.18
172005,135120.47
172006,23243.762
172007,73890.914
172008,31019.412
172009,58165.812
172010,23073.402
172011,70064.5
172012,42927.098
172013,70514.2
172014,109017.67
172015,293056.88
172016,144420.08
172017,41686.684
172018,196269.81
172019,41067.06
172020,79679.19
172021,129616.84
172022,122130.484
172023,71618.78
172024,30425.379
172025,18498.783
172026,134031.42
172027,324431.4
172028,33738.473
172029,70346.96
172030,157205.98
172031,40619.863
172032,501809.0
172033,58071.027
172034,131030.42
172035,11856.174
172036,16204.969
172037,36867.176
172038,53342.105
172039,61649.48
172040,37512.49
172041,5968.996
172042,53841.39
172043,120218.32
172044,365533.12
172045,114964.89
172046,63318.293
172047,97105.086
172048,15929.919
172049,179329.61
172050,176024.05
172051,44725.35
172052,182816.55
172053,47623.465
172054,486571.16
172055,21853.365
172056,62807.348
172057,83788.92
172058,99400.7
172059,31186.285
172060,176594.06
172061,20250.092
172062,98213.76
172063,65158.902
172064,474454.3
172065,508516.88
172066,79059.96
172067,86854.15
172068,30944.47
172069,234313.55
172070,169476.08
172071,643346.4
172072,15104.686
172073,25490.207
172074,186989.34
172075,104651.42
172076,102211.43
172077,51898.332
172078,36461.266
172079,46663.26
172080,20948.281
172081,22529.953
172082,42754.473
172083,226342.92
172084,35030.387
172085,93867.19
172086,113831.69
172087,5782.404
172088,32792.848
172089,54077.316
172090,533625.2
172091,79119.99
172092,69135.23
172093,88261.1
172094,54292.945
172095,29391.39
172096,3462.6545
172097,69417.64
172098,57756.7
172099,373969.2
172100,26981.658
172101,45131.54
172102,13534.74
172103,180147.78
172104,287826.1
172105,132831.05
172106,192849.75
172107,55566.38
172108,72069.56
172109,309158.2
172110,43703.793
172111,206024.36
172112,40169.32
172113,161369.84
172114,92398.33
172115,185750.42
172116,38673.996
172117,32894.496
172118,49074.465
172119,61878.133
172120,96756.4
172121,228141.47
172122,10934.029
172123,62327.523
172124,270736.4
172125,263521.7
172126,33787.56
172127,5237.647
172128,53446.156
172129,375499.6
172130,61212.848
172131,91734.336
172132,84411.27
172133,68277.6
172134,40043.586
172135,39560.69
172136,142546.12
172137,277170.7
172138,508299.28
172139,88553.85
172140,-1976.8744
172141,54729.03
172142,44285.137
172143,73667.664
172144,143831.25
172145,34487.29
172146,21716.775
172147,78017.48
172148,218229.4
172149,31382.123
172150,32832.99
172151,126230.35
172152,29559.959
172153,47988.293
172154,58837.74
172155,539802.6
172156,21145.092
172157,59927.22
172158,51350.766
172159,24657.582
172160,18465.998
172161,251788.19
172162,40506.54
172163,123575.805
172164,36069.414
172165,91624.71
172166,33179.84
172167,86794.6
172168,41260.01
172169,73183.11
172170,23494.307
172171,67122.51
172172,51970.816
172173,383364.4
172174,400704.75
172175,24717.615
172176,31333.34
172177,114912.19
172178,129970.95
172179,77554.58
172180,18193.773
172181,156298.11
172182,89011.37
172183,41964.074
172184,78801.48
172185,188698.19
172186,20238.715
172187,46630.67
172188,17695.594
172189,162176.9
172190,67817.336
172191,470441.53
172192,83752.28
172193,212912.22
172194,438423.7
172195,268059.03
172196,27685.896
172197,79965.16
172198,814154.06
172199,57006.945
172200,27071.117
172201,41996.223
172202,11925.884
172203,123165.18
172204,140580.47
172205,37625.973
172206,221783.84
172207,221708.0
172208,28755.95
172209,210303.34
172210,51307.355
172211,55680.188
172212,24493.287
172213,153135.83
172214,121910.52
172215,257852.73
172216,59320.72
172217,76802.89
172218,117349.81
172219,23099.445
172220,829277.8
172221,1990.2146
172222,64924.316
172223,164481.61
172224,620193.06
172225,274364.78
172226,209353.92
172227,107340.31
172228,11520.744
172229,216460.14
172230,42845.35
172231,30018.727
172232,44330.793
172233,23916.61
172234,109952.625
172235,227211.22
172236,168509.89
172237,34202.848
172238,94800.484
172239,250986.92
172240,214909.27
172241,44679.223
172242,32724.193
172243,152993.48
172244,32540.496
172245,47731.555
172246,58281.13
172247,40144.69
172248,74981.52
172249,148738.81
172250,108537.945
172251,151661.62
172252,259693.47
172253,15419.92
172254,358024.94
172255,367425.88
172256,343565.53
172257,49995.13
172258,162871.5
172259,92165.41
172260,89518.99
172261,112213.164
172262,100544.09
172263,117073.805
172264,64461.527
172265,21260.719
172266,34245.14
172267,32990.93
172268,36827.707
172269,35278.984
172270,39311.86
172271,21377.674
172272,14636.96
172273,45168.023
172274,47642.902
172275,12213.55
172276,15789.176
172277,44149.887
172278,36544.473
172279,6969.361
172280,2571.9907
172281,54672.74
172282,190116.88
172283,486938.56
172284,168870.1
172285,224579.86
172286,312113.62
172287,295416.44
172288,52834.78
172289,85002.266
172290,74497.31
172291,62335.27
172292,8810.732
172293,145606.53
172294,30803.33
172295,124669.82
172296,62637.344
172297,112315.09
172298,35881.43
172299,304922.75
172300,62796.31
172301,271470.22
172302,50077.54
172303,5309.6494
172304,354233.44
172305,315743.38
172306,37017.555
172307,91980.734
172308,89520.484
172309,113761.58
172310,3402.298
172311,46817.88
172312,15035.998
172313,32167.89
172314,50220.76
172315,75068.96
172316,62489.63
172317,104105.055
172318,52680.676
172319,12955.165
172320,-601.35144
172321,12591.464
172322,27897.79
172323,122641.95
172324,79951.87
172325,69930.695
172326,52883.688
172327,39245.914
172328,186171.14
172329,34095.617
172330,87219.836
172331,86475.63
172332,8328.408
172333,71444.555
172334,23238.355
172335,68257.23
172336,16133.55
172337,38390.88
172338,123117.32
172339,42094.66
172340,10120.145
172341,148552.28
172342,63840.04
172343,60648.605
172344,179802.39
172345,129285.11
172346,6761.062
172347,29916.135
172348,18938.887
172349,134637.31
172350,144221.02
172351,34645.504
172352,79805.5
172353,144270.14
172354,70750.46
172355,78607.34
172356,78069.516
172357,43683.16
172358,1049314.1
172359,228374.23
172360,77972.63
172361,15370.058
172362,375714.56
172363,36262.176
172364,39445.35
172365,32199.85
172366,87094.84
172367,299108.97
172368,30772.178
172369,90457.66
172370,23563.799
172371,9292.776
172372,26769.104
172373,24560.436
172374,283539.44
172375,8210.222
172376,91786.79
172377,36341.543
172378,19914.734
172379,49293.684
172380,63071.965
172381,103075.83
172382,30552.273
172383,68864.47
172384,342328.78
172385,127719.27
172386,480330.2
172387,13412.538
172388,95074.89
172389,379411.72
172390,95726.8
172391,343619.75
172392,64948.555
172393,92511.59
172394,269453.6
172395,38873.777
172396,155254.84
172397,35112.04
172398,50992.08
172399,210749.42
172400,66315.59
172401,160663.66
172402,12632.201
172403,107227.664
172404,42613.93
172405,140806.23
172406,30379.262
172407,14170.713
172408,29620.613
172409,42966.08
172410,97729.46
172411,80373.805
172412,65197.06
172413,9847.228
172414,23580.277
172415,79244.69
172416,399985.34
172417,103146.266
172418,17577.453
172419,484107.62
172420,43364.977
172421,126756.75
172422,70952.63
172423,91916.96
172424,16671.055
172425,29690.58
172426,76853.92
172427,64063.94
172428,33255.62
172429,7161.1753
172430,151399.8
172431,14707.997
172432,12261.18
172433,27743.11
172434,66239.05
172435,253519.05
172436,157177.2
172437,41720.63
172438,147771.34
172439,59446.688
172440,431461.3
172441,74738.81
172442,44125.66
172443,81606.23
172444,42754.496
172445,127090.016
172446,191680.25
172447,14937.127
172448,14619.197
172449,49649.848
172450,18051.86
172451,26881.441
172452,78264.17
172453,325113.28
172454,437145.9
172455,22427.713
172456,31411.24
172457,63302.74
172458,111040.66
172459,33991.844
172460,45251.758
172461,23039.084
172462,46548.047
172463,83604.516
172464,143870.73
172465,35754.754
172466,220869.06
172467,13874.58
172468,355462.2
172469,63662.5
172470,127138.98
172471,62498.3
172472,61023.145
172473,74887.89
172474,573124.2
172475,36772.0
172476,181148.36
172477,33749.05
172478,105992.28
172479,5153.02
172480,29114.324
172481,7903.4194
172482,30814.43
172483,125192.0
172484,35483.69
172485,189451.44
172486,231012.81
172487,53411.895
172488,327937.88
172489,440850.6
172490,299404.62
172491,80741.945
172492,476307.62
172493,68731.555
172494,122317.95
172495,27221.754
172496,58568.516
172497,154080.53
172498,38201.9
172499,69019.51
172500,190108.61
172501,16613.266
172502,38928.863
172503,90610.055
172504,32421.469
172505,34142.293
172506,125173.695
172507,340874.7
172508,57040.19
172509,91895.09
172510,47742.312
172511,166584.78
172512,21312.91
172513,95831.11
172514,67750.93
172515,23874.516
172516,141652.2
172517,13475.774
172518,169190.03
172519,113360.22
172520,26110.72
172521,149863.6
172522,6456.539
172523,78355.43
172524,52578.492
172525,66410.695
172526,37974.543
172527,777921.75
172528,44430.16
172529,140379.48
172530,73750.07
172531,48616.62
172532,269286.44
172533,71931.36
172534,49540.293
172535,55559.984
172536,207083.83
172537,47218.96
172538,29203.436
172539,37977.727
172540,10365.818
172541,123437.64
172542,44409.016
172543,53313.074
172544,28192.377
172545,361541.2
172546,21350.52
172547,40178.96
172548,12143.545
172549,23849.967
172550,724043.75
172551,47080.473
172552,166162.28
172553,107634.234
172554,329382.3
172555,39734.465
172556,18095.006
172557,79567.46
172558,64130.223
172559,45163.57
172560,71184.32
172561,44871.285
172562,108513.92
172563,71944.34
172564,114034.195
172565,23067.715
172566,14901.028
172567,217607.28
172568,395737.16
172569,35506.816
172570,65378.344
172571,43416.387
172572,92375.664
172573,40447.25
172574,90279.305
172575,855097.1
172576,276012.12
172577,207954.83
172578,100519.57
172579,89026.05
172580,54346.27
172581,300966.84
172582,422240.06
172583,54735.477
172584,155907.86
172585,40606.574
172586,198707.67
172587,163356.39
172588,110740.01
172589,58748.504
172590,65020.5
172591,30999.24
172592,37900.65
172593,37544.594
172594,207047.83
172595,55581.043
172596,84612.08
172597,87767.1
172598,1733.9879
172599,61597.38
172600,88216.13
172601,91463.27
172602,276077.75
172603,56002.95
172604,56889.965
172605,140289.17
172606,62499.316
172607,141331.19
172608,70639.484
172609,14959.827
172610,158702.72
172611,255810.81
172612,44749.777
172613,73724.87
172614,214734.7
172615,20616.229
172616,112239.26
172617,165549.16
172618,41794.367
172619,410062.3
172620,189596.67
172621,283306.0
172622,31472.617
172623,202632.62
172624,38628.836
172625,34681.883
172626,13648.444
172627,232646.58
172628,58273.86
172629,24433.404
172630,36363.96
172631,231062.5
172632,494138.66
172633,20935.232
172634,364926.9
172635,48271.77
172636,12268.272
172637,187477.95
172638,55007.527
172639,222854.64
172640,8950.978
172641,176637.95
172642,31569.15
172643,180411.66
172644,155047.0
172645,236530.4
172646,35318.01
172647,61959.746
172648,55252.44
172649,30521.697
172650,30023.44
172651,47904.887
172652,98971.25
172653,4222.311
172654,98924.984
172655,26561.303
172656,26482.842
172657,27284.762
172658,576649.56
172659,26919.393
172660,85747.96
172661,134614.5
172662,41554.53
172663,54053.867
172664,37015.86
172665,29675.902
172666,95970.75
172667,27922.66
172668,70013.63
172669,21918.838
172670,18085.023
172671,293301.56
172672,10135.08
172673,88304.55
172674,9648.726
172675,31895.621
172676,175907.12
172677,49910.273
172678,215508.5
172679,37115.76
172680,11823.306
172681,192218.48
172682,10027.614
172683,75795.695
172684,54967.6
172685,88079.0
172686,48009.758
172687,31428.695
172688,378244.88
172689,156808.2
172690,53838.016
172691,286332.2
172692,35381.11
172693,32324.578
172694,38369.33
172695,156693.69
172696,93473.61
172697,48501.52
172698,255221.14
172699,27251.768
172700,49230.984
172701,670641.8
172702,29189.281
172703,24407.55
172704,537509.5
172705,192215.53
172706,338838.25
172707,16027.6045
172708,29779.719
172709,52632.92
172710,55012.766
172711,102751.31
172712,216959.19
172713,8208.64
172714,65604.484
172715,53345.484
172716,42173.39
172717,109717.27
172718,110521.95
172719,65223.715
172720,101857.69
172721,113311.625
172722,28572.088
172723,28302.506
172724,93519.305
172725,10799.196
172726,409303.2
172727,75218.01
172728,23234.445
172729,126673.83
172730,47716.668
172731,133648.69
172732,131098.6
172733,86841.46
172734,45335.613
172735,37509.117
172736,29372.254
172737,268905.97
172738,77955.9
172739,62228.332
172740,167990.17
172741,90815.97
172742,181681.03
172743,15788.852
172744,75378.49
172745,40213.484
172746,8660.882
172747,151334.38
172748,36270.562
172749,16888.916
172750,52761.043
172751,91349.02
172752,39364.703
172753,85922.875
172754,67969.25
172755,178205.44
172756,305790.34
172757,229477.58
172758,73956.58
172759,841926.2
172760,51835.977
172761,30417.982
172762,299888.94
172763,222185.56
172764,47897.28
172765,21968.06
172766,31577.723
172767,67100.81
172768,421663.25
172769,939017.44
172770,37524.816
172771,41253.754
172772,69323.59
172773,38809.758
172774,19842.11
172775,21533.818
172776,209286.62
172777,66730.17
172778,57675.598
172779,22109.53
172780,37059.76
172781,125855.18
172782,66379.35
172783,99307.44
172784,38283.34
172785,12159.095
172786,21247.646
172787,175181.03
172788,144829.58
172789,53870.184
172790,20274.273
172791,157912.38
172792,172138.6
172793,18890.375
172794,96702.47
172795,230631.94
172796,555992.1
172797,242307.56
172798,37754.844
172799,55859.53
172800,136205.55
172801,6318.955
172802,16995.537
172803,16678.87
172804,14368.857
172805,30401.387
172806,112549.26
172807,37751.242
172808,27521.342
172809,55285.258
172810,95485.4
172811,13654.33
172812,29230.65
172813,318911.0
172814,49838.35
172815,48808.805
172816,28236.875
172817,8504.694
172818,58367.26
172819,141400.3
172820,385921.56
172821,70315.34
172822,7366.076
172823,23565.877
172824,58286.066
172825,33584.594
172826,233711.66
172827,20694.162
172828,233824.95
172829,30193.854
172830,22944.645
172831,71614.11
172832,291616.88
172833,110106.7
172834,69133.62
172835,50319.844
172836,372582.22
172837,28059.988
172838,401626.25
172839,62813.863
172840,6063.5566
172841,80012.24
172842,190936.67
172843,47996.92
172844,149385.5
172845,19325.691
172846,80751.53
172847,38117.43
172848,213505.02
172849,296619.53
172850,121830.8
172851,136147.77
172852,63751.48
172853,51915.902
172854,50725.504
172855,19949.543
172856,180393.83
172857,13182.108
172858,55512.64
172859,38935.56
172860,56053.37
172861,88798.98
172862,92224.81
172863,45021.734
172864,331473.53
172865,307171.25
172866,66980.305
172867,54181.0
172868,118371.734
172869,71557.48
172870,21729.246
172871,61544.207
172872,223236.88
172873,114100.14
172874,10475.297
172875,138291.88
172876,82052.53
172877,56893.008
172878,52191.25
172879,40197.414
172880,73983.73
172881,89113.086
172882,78778.51
172883,42849.887
172884,136108.77
172885,313676.66
172886,20564.766
172887,205288.9
172888,122575.3
172889,28811.479
172890,32636.178
172891,19325.44
172892,258740.88
172893,59336.523
172894,51254.81
172895,28646.023
172896,208363.27
172897,3853.5093
172898,275291.8
172899,47969.902
172900,33561.277
172901,79463.766
172902,18104.334
172903,31578.19
172904,81322.78
172905,64681.066
172906,47130.734
172907,55786.15
172908,115958.625
172909,20322.863
172910,374973.25
172911,44391.023
172912,32385.5
172913,108178.016
172914,52396.35
172915,25853.014
172916,54090.367
172917,231408.03
172918,177271.45
172919,223085.16
172920,111645.47
172921,543262.2
172922,291395.16
172923,62890.605
172924,49718.34
172925,38246.848
172926,27246.576
172927,79782.81
172928,399688.62
172929,442416.47
172930,56270.035
172931,20136.621
172932,68360.234
172933,45292.418
172934,57231.86
172935,42403.297
172936,71188.2
172937,114290.0
172938,332010.25
172939,265483.62
172940,50448.79
172941,51609.81
172942,41289.633
172943,29964.838
172944,63232.324
172945,39244.695
172946,61260.07
172947,37725.844
172948,490239.66
172949,44376.195
172950,41930.816
172951,69297.99
172952,24154.525
172953,62807.047
172954,41959.836
172955,43746.973
172956,160090.45
172957,50207.344
172958,473018.56
172959,101371.91
172960,340852.03
172961,49248.066
172962,28787.371
172963,89667.805
172964,20645.916
172965,221209.44
172966,37418.473
172967,62541.152
172968,43517.332
172969,49440.953
172970,70904.47
172971,40506.883
172972,68524.77
172973,66138.91
172974,66522.63
172975,21391.316
172976,35294.785
172977,70801.31
172978,54344.598
172979,46554.17
172980,65200.703
172981,111001.336
172982,32502.135
172983,250629.98
172984,69257.28
172985,133044.36
172986,32092.158
172987,29310.61
172988,228763.47
172989,37338.43
172990,33745.35
172991,15663.391
172992,221844.8
172993,52163.227
172994,48628.543
172995,37994.914
172996,50423.3
172997,42941.062
172998,90985.0
172999,158662.22
173000,39490.53
173001,318092.44
173002,8772.845
173003,153313.36
173004,65943.62
173005,39941.3
173006,58902.957
173007,64067.74
173008,1089111.6
173009,11407.705
173010,21353.682
173011,46032.85
173012,56124.18
173013,5679.4365
173014,56340.047
173015,82282.56
173016,2279.8218
173017,21298.105
173018,1159612.9
173019,37818.86
173020,18700.203
173021,46483.57
173022,311161.3
173023,29891.85
173024,88064.91
173025,32146.934
173026,33080.98
173027,510962.4
173028,226857.38
173029,29958.652
173030,32967.676
173031,45904.656
173032,121742.16
173033,254528.75
173034,32057.395
173035,38439.773
173036,229528.92
173037,57054.977
173038,19937.055
173039,57026.582
173040,36510.684
173041,249200.06
173042,61627.645
173043,36729.98
173044,34721.32
173045,36190.176
173046,63189.09
173047,408763.94
173048,42195.88
173049,13938.46
173050,76529.84
173051,7763.2583
173052,59849.93
173053,68646.65
173054,108936.66
173055,22584.49
173056,35468.4
173057,66400.65
173058,29042.37
173059,396222.6
173060,443394.97
173061,21535.373
173062,39138.145
173063,168939.02
173064,36849.78
173065,61243.086
173066,215557.7
173067,24407.867
173068,16804.604
173069,78233.22
173070,65751.59
173071,30574.912
173072,34988.188
173073,96379.055
173074,70714.195
173075,81712.7
173076,29305.87
173077,332302.4
173078,186939.08
173079,207789.12
173080,183256.53
173081,249395.45
173082,37295.492
173083,45473.215
173084,171291.36
173085,41841.875
173086,364827.5
173087,58838.973
173088,51427.844
173089,311938.88
173090,526214.94
173091,186366.81
173092,25562.07
173093,88439.65
173094,38771.02
173095,434661.88
173096,41565.9
173097,70156.83
173098,164931.92
173099,123099.67
173100,44429.766
173101,34583.9
173102,127211.79
173103,37053.1
173104,223957.45
173105,84330.53
173106,42462.305
173107,37858.062
173108,26179.09
173109,44929.402
173110,30192.34
173111,143255.42
173112,161778.89
173113,146371.25
173114,104792.99
173115,29641.094
173116,49238.707
173117,193048.81
173118,31795.887
173119,44988.54
173120,62887.273
173121,34955.695
173122,190850.95
173123,165259.27
173124,15525.823
173125,22548.363
173126,85441.805
173127,299672.78
173128,93694.78
173129,18494.783
173130,38243.387
173131,16179.305
173132,38015.188
173133,56868.176
173134,7796.883
173135,272341.22
173136,9028.5205
173137,93714.836
173138,21454.842
173139,32162.734
173140,56082.7
173141,296343.6
173142,102798.33
173143,50005.438
173144,51837.11
173145,23213.463
173146,24543.3
173147,149224.97
173148,229010.61
173149,72605.01
173150,132634.19
173151,572759.06
173152,137073.77
173153,165557.19
173154,43304.47
173155,91055.67
173156,198061.36
173157,104241.58
173158,103911.04
173159,306828.56
173160,31958.773
173161,174528.02
173162,60294.28
173163,299752.62
173164,14212.933
173165,781447.7
173166,38248.7
173167,216743.94
173168,30023.824
173169,46065.746
173170,38079.46
173171,91250.836
173172,306126.1
173173,364576.6
173174,58632.52
173175,100961.02
173176,44208.688
173177,23581.38
173178,31727.28
173179,126433.45
173180,25304.637
173181,28862.518
173182,53453.53
173183,16474.127
173184,392522.03
173185,29005.348
173186,13102.848
173187,54622.7
173188,53027.555
173189,51863.168
173190,26560.205
173191,153359.27
173192,126013.08
173193,145268.06
173194,202201.94
173195,509698.12
173196,29656.38
173197,36213.168
173198,398855.66
173199,63763.332
173200,107359.664
173201,59492.2
173202,64458.51
173203,132721.11
173204,32114.979
173205,8026.466
173206,72361.16
173207,31264.232
173208,7151.9414
173209,-427.3109
173210,125771.984
173211,43389.6
173212,13008.975
173213,114017.65
173214,54483.77
173215,42748.96
173216,65625.7
173217,39947.94
173218,41021.06
173219,38901.566
173220,43259.64
173221,80128.33
173222,118251.99
173223,30200.297
173224,76437.83
173225,123844.54
173226,21022.11
173227,123288.01
173228,52631.19
173229,80900.88
173230,39237.734
173231,20608.807
173232,85179.8
173233,33020.684
173234,112615.61
173235,23504.166
173236,73104.57
173237,93789.7
173238,26228.916
173239,250944.03
173240,25536.25
173241,32883.03
173242,189722.33
173243,207157.56
173244,294817.8
173245,59005.82
173246,53792.016
173247,136488.83
173248,112720.195
173249,22867.482
173250,60181.68
173251,449743.72
173252,73025.24
173253,97681.29
173254,119518.43
173255,94481.87
173256,75647.31
173257,25991.906
173258,47742.23
173259,113039.74
173260,1085948.0
173261,36509.63
173262,63370.844
173263,68479.805
173264,15239.821
173265,28409.957
173266,91282.79
173267,162663.62
173268,81037.51
173269,116276.58
173270,73486.445
173271,7812.6475
173272,31562.354
173273,59567.28
173274,37587.33
173275,61469.184
173276,34012.92
173277,3305.7532
173278,239555.77
173279,107185.8
173280,85711.336
173281,44920.703
173282,46033.07
173283,41207.387
173284,95191.43
173285,346353.88
173286,28097.0
173287,90098.336
173288,22442.04
173289,331065.56
173290,160605.02
173291,13787.93
173292,25183.324
173293,49727.62
173294,441001.56
173295,194495.28
173296,83908.73
173297,112280.07
173298,57608.965
173299,31804.863
173300,47939.07
173301,448967.44
173302,15574.659
173303,39209.496
173304,81412.04
173305,7995.802
173306,107327.02
173307,72336.32
173308,37957.27
173309,256620.39
173310,38984.04
173311,3320.962
173312,58467.51
173313,56791.875
173314,31620.146
173315,26625.783
173316,11975.499
173317,49455.977
173318,219106.72
173319,296561.9
173320,43449.797
173321,544259.44
173322,283721.8
173323,22399.488
173324,49729.797
173325,435960.1
173326,60974.043
173327,107142.93
173328,51496.59
173329,47706.14
173330,118060.12
173331,43445.965
173332,133837.69
173333,118398.82
173334,248829.42
173335,67807.73
173336,116955.04
173337,23112.959
173338,21289.246
173339,167277.47
173340,24715.32
173341,53185.355
173342,131214.31
173343,123081.07
173344,73139.016
173345,180939.3
173346,38884.07
173347,59766.312
173348,107224.37
173349,193437.02
173350,193379.84
173351,28189.52
173352,30364.791
173353,365768.44
173354,27538.277
173355,59061.867
173356,91617.05
173357,162068.81
173358,327568.25
173359,101588.85
173360,57232.094
173361,26222.2
173362,21236.658
173363,199983.72
173364,309632.97
173365,26271.05
173366,46362.28
173367,60134.496
173368,17458.73
173369,464289.72
173370,75459.55
173371,428306.34
173372,5139.2437
173373,50840.273
173374,172729.39
173375,126220.46
173376,89018.43
173377,70618.49
173378,183804.73
173379,350471.16
173380,170447.8
173381,64157.49
173382,102734.74
173383,8702.587
173384,31884.67
173385,76031.086
173386,14010.093
173387,262536.4
173388,41014.984
173389,43125.703
173390,158404.16
173391,26245.703
173392,67682.125
173393,83283.44
173394,34834.82
173395,19265.715
173396,344091.94
173397,129825.24
173398,42800.793
173399,55383.996
173400,369425.06
173401,58215.223
173402,58700.35
173403,279529.66
173404,64509.18
173405,86004.36
173406,55447.62
173407,108518.25
173408,58842.773
173409,1426.9653
173410,55705.016
173411,39321.84
173412,318825.06
173413,96051.48
173414,75126.516
173415,254302.52
173416,41384.484
173417,36888.246
173418,31850.102
173419,143452.47
173420,61169.203
173421,145514.94
173422,69029.03
173423,292380.4
173424,57536.844
173425,59828.395
173426,78064.24
173427,13375.919
173428,42141.64
173429,177609.12
173430,110071.836
173431,60538.6
173432,26685.506
173433,34775.008
173434,49653.824
173435,252661.36
173436,179459.58
173437,176285.61
173438,67693.91
173439,23849.332
173440,21514.93
173441,245076.31
173442,21648.156
173443,37042.863
173444,15103.8545
173445,27195.9
173446,23189.379
173447,22118.582
173448,54369.152
173449,28019.375
173450,58158.945
173451,57755.117
173452,276065.38
173453,89282.89
173454,196964.4
173455,71937.04
173456,37312.008
173457,11601.483
173458,465162.62
173459,29598.287
173460,122943.09
173461,193972.55
173462,26387.836
173463,550654.94
173464,182175.62
173465,28506.83
173466,446302.0
173467,299553.8
173468,180284.42
173469,183507.9
173470,10850.26
173471,227116.62
173472,237648.75
173473,11861.856
173474,58197.723
173475,227219.28
173476,312846.03
173477,101134.43
173478,42312.355
173479,158778.89
173480,49359.66
173481,101373.27
173482,115786.76
173483,35660.57
173484,108037.48
173485,74673.375
173486,65021.76
173487,45558.977
173488,75177.56
173489,48268.055
173490,10664.151
173491,75123.64
173492,187400.77
173493,43459.016
173494,48750.695
173495,24935.156
173496,32394.037
173497,591600.2
173498,19441.871
173499,29312.09
173500,73435.79
173501,74869.31
173502,19542.762
173503,54522.863
173504,56054.16
173505,50435.07
173506,45391.504
173507,44614.375
173508,64502.88
173509,51792.484
173510,106223.03
173511,70015.42
173512,36853.246
173513,53424.0
173514,25236.607
173515,58148.7
173516,35724.92
173517,205222.44
173518,60116.12
173519,30128.855
173520,57913.176
173521,9819.908
173522,272603.94
173523,14123.295
173524,187157.1
173525,45879.676
173526,61278.477
173527,1108552.6
173528,17687.549
173529,16588.85
173530,37242.61
173531,281872.4
173532,103016.96
173533,88043.766
173534,35235.406
173535,3722.4888
173536,7801.7695
173537,136836.14
173538,594460.44
173539,47518.65
173540,199360.33
173541,55563.664
173542,29053.957
173543,202324.95
173544,46240.633
